Huc8,Watershed Code,Vahu6,ID,Date Time,Depth,Survey Prog Code ID,Lab Seq Num,Storet Parm Code, Parm Name,Value,Storet Comment ID,Lab Comment,Parm Meas Unit,Container Description,Container ID,Region,Level 1 Code,Stream Name,Watershed Code,Latitude,Longitude,County,Basin
02040303,VAT-D01E,AO02,7CCHT004.53,8/3/2011 11:00 AM,0.5,C2,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",5870,,,mg/l,R,8,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99856667,-75.36141667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO02,7CCHT004.53,8/3/2011 11:00 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,Less than the Method Detection Limit as calculated by 40CFR136,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99856667,-75.36141667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO02,7CCHT004.53,8/3/2011 11:00 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.59,QQ,,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99856667,-75.36141667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-ASC005.83,7/31/2003 9:30 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.7,U,,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.94194444,-75.32011111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-ASC005.83,7/31/2003 9:30 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.7,U,,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.94194444,-75.32011111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-ASC005.83,7/31/2003 9:30 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2.7,U,,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.94194444,-75.32011111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-ASC005.83,7/31/2003 9:30 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,,ng/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.94194444,-75.32011111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-ASC005.83,7/31/2003 9:30 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.7,U,,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.94194444,-75.32011111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-ASC005.83,7/31/2003 9:30 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.7,U,,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.94194444,-75.32011111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT006.78,9/29/2008 9:30 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99636111,-75.30719444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT006.78,9/29/2008 9:30 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",5460,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99636111,-75.30719444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT006.78,9/29/2008 9:30 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99636111,-75.30719444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT006.78,9/29/2008 9:30 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99636111,-75.30719444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT006.78,9/29/2008 9:30 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2.11,,,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99636111,-75.30719444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT006.78,9/29/2008 9:30 AM,0.5,C2,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",5670,,,mg/l,R,8,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99636111,-75.30719444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT006.78,9/29/2008 9:30 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99636111,-75.30719444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT006.78,9/29/2008 9:30 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.99636111,-75.30719444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT007.33,8/5/2009 9:50 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,38.0055,-75.29927778,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT007.33,8/5/2009 9:50 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,38.0055,-75.29927778,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT007.33,8/5/2009 9:50 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,38.0055,-75.29927778,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT007.33,8/5/2009 9:50 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,38.0055,-75.29927778,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT007.33,8/5/2009 9:50 AM,0.5,C2,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",4710,,,mg/l,R,8,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,38.0055,-75.29927778,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT007.33,8/5/2009 9:50 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,38.0055,-75.29927778,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT007.33,8/5/2009 9:50 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",17.7,,,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,38.0055,-75.29927778,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7-CHT007.33,8/5/2009 9:50 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",4530,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,38.0055,-75.29927778,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7CASG000.06,8/17/2011 11:15 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.1,U,Less than the Method Detection Limit as calculated by 40CFR136,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.95658333,-75.32291667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7CASG000.06,8/17/2011 11:15 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.23,QQ,,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.95658333,-75.32291667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7CASG000.06,8/17/2011 11:15 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.71,QQ,,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.95658333,-75.32291667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7CASG000.06,8/17/2011 11:15 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",8.5,,,ng/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.95658333,-75.32291667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7CASG000.06,8/17/2011 11:15 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.1,U,Less than the Method Detection Limit as calculated by 40CFR136,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.95658333,-75.32291667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7CASG000.06,8/17/2011 11:15 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",3.76,,,ug/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.95658333,-75.32291667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7CASG000.06,8/17/2011 11:15 AM,0.5,C2,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",5870,,,mg/l,R,8,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.95658333,-75.32291667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO03,7CASG000.06,8/17/2011 11:15 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",6290,,,mg/l,R,7,Tidewater,ESTURY,Assateague Channel,VAT-D01E,37.95658333,-75.32291667,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHI000.27,10/1/2008 11:00 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,7,Tidewater,ESTURY,Chincoteague Channel,VAT-D01E,37.90463889,-75.42611111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHI000.27,10/1/2008 11:00 AM,0.5,C2,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",5310,,,mg/l,R,8,Tidewater,ESTURY,Chincoteague Channel,VAT-D01E,37.90463889,-75.42611111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHI000.27,10/1/2008 11:00 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Channel,VAT-D01E,37.90463889,-75.42611111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHI000.27,10/1/2008 11:00 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Channel,VAT-D01E,37.90463889,-75.42611111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHI000.27,10/1/2008 11:00 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Channel,VAT-D01E,37.90463889,-75.42611111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHI000.27,10/1/2008 11:00 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Channel,VAT-D01E,37.90463889,-75.42611111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHI000.27,10/1/2008 11:00 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Channel,VAT-D01E,37.90463889,-75.42611111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHI000.27,10/1/2008 11:00 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",5070,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Channel,VAT-D01E,37.90463889,-75.42611111,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN000.44,10/1/2008 9:50 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88061111,-75.40675,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN000.44,10/1/2008 9:50 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",5010,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88061111,-75.40675,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN000.44,10/1/2008 9:50 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88061111,-75.40675,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN000.44,10/1/2008 9:50 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1.54,,,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88061111,-75.40675,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN000.44,10/1/2008 9:50 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88061111,-75.40675,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN000.44,10/1/2008 9:50 AM,0.5,C2,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",5240,,,mg/l,R,8,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88061111,-75.40675,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN000.44,10/1/2008 9:50 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88061111,-75.40675,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN000.44,10/1/2008 9:50 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88061111,-75.40675,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.29,8/2/2005 8:30 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88999167,-75.40888611,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.29,8/2/2005 8:30 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88999167,-75.40888611,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.29,8/2/2005 8:30 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88999167,-75.40888611,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.29,8/2/2005 8:30 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88999167,-75.40888611,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.29,8/2/2005 8:30 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88999167,-75.40888611,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.29,8/2/2005 8:30 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88999167,-75.40888611,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.29,8/2/2005 8:30 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",5630,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.88999167,-75.40888611,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.30,9/24/2009 10:15 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.89116667,-75.41013889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.30,9/24/2009 10:15 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",5390,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.89116667,-75.41013889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.30,9/24/2009 10:15 AM,0.5,C2,1,46570,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3)",4960,,,mg/l,R,8,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.89116667,-75.41013889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.30,9/24/2009 10:15 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.89116667,-75.41013889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.30,9/24/2009 10:15 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.89116667,-75.41013889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.30,9/24/2009 10:15 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.89116667,-75.41013889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.30,9/24/2009 10:15 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.89116667,-75.41013889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN001.30,9/24/2009 10:15 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.89116667,-75.41013889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN002.43,7/22/2004 10:00 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.7,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.90033333,-75.43644444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN002.43,7/22/2004 10:00 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.90033333,-75.43644444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN002.43,7/22/2004 10:00 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",5950,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.90033333,-75.43644444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN002.43,7/22/2004 10:00 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.7,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.90033333,-75.43644444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN002.43,7/22/2004 10:00 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.7,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.90033333,-75.43644444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN002.43,7/22/2004 10:00 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",4.7,,,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.90033333,-75.43644444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHN002.43,7/22/2004 10:00 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.7,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Inlet,VAT-D01E,37.90033333,-75.43644444,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT003.01,7/20/2004 10:30 AM,0.5,C2,1,01065,"NICKEL, DISSOLVED (UG/L AS NI)",0.7,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.96025,-75.35963889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT003.01,7/20/2004 10:30 AM,0.5,C2,1,50091,"MERCURY-TL,FILTERED WATER,ULTRATRACE METHOD NG/L",1.5,U,BDL data presented is below method reporting level.,ng/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.96025,-75.35963889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT003.01,7/20/2004 10:30 AM,0.5,C2,1,01025,"CADMIUM, DISSOLVED (UG/L AS CD)",0.7,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.96025,-75.35963889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT003.01,7/20/2004 10:30 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",5836,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.96025,-75.35963889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT003.01,7/20/2004 10:30 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",0.7,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.96025,-75.35963889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT003.01,7/20/2004 10:30 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",0.7,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.96025,-75.35963889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT003.01,7/20/2004 10:30 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",4.1,,,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.96025,-75.35963889,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT004.45,7/14/2005 10:00 AM,0.5,C2,1,01090,"ZINC, DISSOLVED (UG/L AS ZN)",2,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.97927778,-75.34480556,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT004.45,7/14/2005 10:00 AM,0.5,C2,1,01040,"COPPER, DISSOLVED (UG/L AS CU)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.97927778,-75.34480556,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT004.45,7/14/2005 10:00 AM,0.5,C2,1,DHARD,"HARDNESS, CA MG CALCULATED (MG/L AS CACO3) AS DISSOLVED",5170,,,mg/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.97927778,-75.34480556,Accomack,Ches. Bay and Small Coastal Basin
02040303,VAT-D01E,AO04,7-CHT004.45,7/14/2005 10:00 AM,0.5,C2,1,01049,"LEAD, DISSOLVED (UG/L AS PB)",1,U,BDL data presented is below method reporting level.,ug/l,R,7,Tidewater,ESTURY,Chincoteague Bay,VAT-D01E,37.97927778,-75.34480556,Accomack,Ches. Bay and Small Coastal Basin
